Idade;ALLG-72;AMERICAN EXPERIENCE;AT2000 (Suavizada 10%)_FEM;AT2000 (Suavizada 10%)_MAS;AT-2000 FEMALE;AT-2000 MALE;AT-49 FEMALE;AT-49 MALE;AT-50;AT-55;AT-71;AT-83 FEMALE (Basic);AT-83 FEMALE (IAM);AT-83 MALE (Basic);AT-83 MALE (IAM);BR-EMSmt-v.2010-f;BR-EMSmt-v.2010-m;BR-EMSsb-v.2010-f;BR-EMSsb-v.2010-m;BR-EMSmt-v.2015-f;BR-EMSmt-v.2015-m;BR-EMSsb-v.2015-f;BR-EMSsb-v.2015-m;BR-EMSmt-v.2021-f;BR-EMSmt-v.2021-m;BR-EMSsb-v.2021-f;BR-EMSsb-v.2021-m;CSG-60;CSO-41;CSO-58;CSO58 - FEM - AGE LAST;CSO58 - FEM - AGE NEAREST;CSO58 - MAS - AGE LAST;CSO58 - MAS - AGE NEAREST;CSO58 FEMALE;CSO58 MALE;CSO80;EB7-75;GAM-71 FEMALE;GAM-71 MALE;GAM-83 - FEMALE (suav 10%);GAM83_BÁSICA - FEMALE;GAM83_BÁSICA - MASC;GAM-83 - MASC (suav 10%);GAM-94 FEMALE;GAM-94MALE;GKF-95;GKM-70;GKM-80;GKM-95;GR-95 MALE;GR-95FEMALE;GRUPAL AMERICANA;HUNTER SEMITROPICAL;IBGE 2006              Ambos os Sexos;IBGE 2007                 Ambos os Sexos;IBGE 2008                 Ambos os Sexos;IBGE 2009                 Ambos os Sexos;Prudential-50;Rentiers Français;RP-2000 FEMALE;RP-2000MALE;SGB-51;SGB-71;SGB-75;UP-84 F;UP-84 M;UP84_MAS_&_FEM;UP-94 FEMALE;UP-94 MALE;USTP-61;X-17;BENTZIEN;Experiência CAP;GRUPAL AMERICANA;IAPC;IBA (FERROVIARIOS);MULLER;RP-2000 DISABLED FEMALE;RP-2000 DISABLED MALE;RRB-44;TASA/1927;WINKLEVOSS;ZIMMERMANN;ZIMMERMANN (FERR. ALEMAES);ALVARO VINDAS;GRUPO AMERICANA;HUNTER'S;IAPB-57 Forte;IAPB-57 FRACA;IBA (FERROVIARIOS);LIGHT FORTE;LIGHT MEDIA;MULLER;PRUDENTIAL (FERR. APOSENT.);RGPS-99/02 M.M;RRB-1944 Mod - Fem;RRB-1944 Mod - Masc;TASA-1927;WYATT 1985 ;ZIMMERMANN EMPR. ESCRIT;Atuários Ingleses;Hubbard Laffitte;J.P. Jansen;Kinkelin;Moser;Samuel Dumas
98;0,0000;0,0000;12336,3941;8254,8670;9646,7910;6144,4679;1733,3072;615,1192;1535,4856;1734,8777;1650,3679;7121,3514;9389,9573;3254,5406;4677,9394;11696,9038;5078,4997;17489,4636;10351,2582;11917,3958;6613,3795;19715,2265;8335,5629;12188,7753;4502,5954;20159,1596;7353,5890;129,5147;44,3764;193,3098;802,3250;970,2292;129,1874;193,3098;1952,1013;526,9087;314,5016;378,0803;4383,6099;1349,6087;8311,6231;6168,5566;1362,0441;2177,7300;8118,8811;3004,6829;9074,9059;139,3419;338,6243;1726,3505;11096,9101;29719,5561;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;1487,7375;45,9391;6215,2466;1890,4618;0,0237;0,0865;0,7724;3230,4506;454,5932;1121,8556;6623,0433;2248,3921;0,0000;201,3287;0,3780;1,9722;0,0000;0,0000;0,0000;0,0000;2225,5562;222,2553;0,0000;0,0000;658,2657;0,0000;0,0000;0,0000;0,0000;23,0845;0,0150;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
99;0,0000;0,0000;9997,3644;6629,1040;7617,7139;4800,7772;1076,4080;368,8550;1085,3764;1214,3884;1040,1114;5453,2745;7407,7185;2405,4212;3579,8633;8749,9859;3758,3945;13908,1461;8231,6311;9305,2897;5144,7569;16574,8314;6484,4978;9770,2376;3308,2597;16885,1317;5532,9214;38,6524;12,2182;64,1499;504,9476;629,4459;32,1940;64,1499;1360,5560;251,5357;107,5658;165,5047;3155,1602;958,0022;6284,4265;4496,8839;937,0823;1566,2169;6188,9175;2147,5160;7391,3602;72,5361;210,7679;1264,6415;9401,6462;26600,7562;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;1067,6689;22,5382;4823,3608;1294,4068;0,0036;0,0098;0,2083;2345,7013;267,8122;729,7615;4930,1603;1558,6978;0,0000;66,8109;0,0945;1,3472;0,0000;0,0000;0,0000;0,0000;1727,1496;152,1791;0,0000;0,0000;469,4817;0,0000;0,0000;0,0000;0,0000;0,1817;0,0018;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
100;0,0000;0,0000;7982,3256;5233,7837;5918,7580;3680,4150;631,5652;209,8051;739,7557;824,9389;623,8692;4098,2176;5745,0931;1732,1366;2678,1351;6307,6898;2688,7554;10784,7937;6383,0537;7065,1538;3909,3809;13728,1936;4927,4188;7633,3493;2353,6820;13833,6885;4020,8991;0,0000;0,0000;0,0000;286,0588;377,3151;0,0000;0,0000;893,3955;73,3101;0,0000;40,9061;2193,8491;661,8598;4599,0376;3156,8889;625,6027;1097,6768;4600,1481;1500,4737;5939,0318;35,3519;127,3134;909,3392;7863,0104;23583,0600;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;741,1907;10,3024;3707,2978;866,9846;0,0004;0,0003;0,0467;1648,6715;148,4301;453,2804;3569,2635;1053,7171;0,0000;0,0000;0,0236;0,8973;0,0000;0,0000;0,0000;0,0000;1327,5096;101,9285;0,0000;0,0000;319,4635;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
101;0,0000;0,0000;6266,0218;4051,9639;4515,7105;2761,2645;347,7398;112,5783;482,4147;542,4782;354,7258;3016,3496;4370,7807;1211,2554;1952,6122;4347,7644;1850,9123;8128,7147;4811,0352;5230,7135;2894,3250;11233,6394;3648,0332;5792,3138;1615,5757;11047,8714;2807,8508;0,0000;0,0000;0,0000;128,9413;193,0269;0,0000;0,0000;527,2910;0,0000;0,0000;10,1104;1466,3029;443,5619;3241,4615;2121,4735;403,7327;747,3148;3328,5430;1024,4664;4704,6272;16,0134;74,5865;641,2633;6486,4332;20693,3805;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;494,2601;4,3568;2826,9369;568,2599;0,0000;0,0000;0,0083;1116,8876;76,6152;267,0388;2508,3606;694,2773;0,0000;0,0000;0,0059;0,5817;0,0000;0,0000;0,0000;0,0000;1012,2699;66,8084;0,0000;0,0000;204,7154;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
102;0,0000;0,0000;4821,2965;3065,7240;3373,3035;2020,5912;178,3154;56,6415;297,9229;344,3923;190,3778;2167,9862;3252,0663;819,3028;1382,2327;2864,3941;1219,4180;5933,1489;3511,5746;3762,1577;2081,7250;9007,3624;2623,8249;4251,1790;1065,4336;8565,5481;1872,4288;0,0000;0,0000;0,0000;32,1327;64,0560;0,0000;0,0000;251,7182;0,0000;0,0000;2,4989;936,4382;287,2263;2187,2572;1354,8557;250,7245;492,4162;2341,2006;682,8468;3671,5400;6,6851;42,3598;443,1091;5273,3859;17957,5707;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;313,7790;1,6913;2134,8066;364,4660;0,0000;0,0000;0,0011;726,5298;36,4458;148,0014;1708,3039;445,3372;0,0000;0,0000;0,0015;0,3664;0,0000;0,0000;0,0000;0,0000;764,4318;42,8490;0,0000;0,0000;121,4085;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
103;0,0000;0,0000;3621,7338;2257,1546;2457,7687;1436,0241;84,4364;26,5428;171,9581;210,4388;95,9961;1515,8234;2357,0944;533,5464;945,6877;1794,3424;763,8800;4175,6315;2471,3760;2620,0313;1449,7491;7034,6744;1827,2768;3002,8988;671,8978;6415,2380;1183,6320;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;73,3633;0,0000;0,0000;0,6176;567,3252;178,8788;1402,2572;814,5745;149,0274;312,6587;1598,8223;443,6251;2820,7513;2,5468;23,3134;299,7376;4221,4351;15399,1915;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;187,4447;0,5975;1591,5026;228,9995;0,0000;0,0000;0,0001;451,2731;15,7313;76,3939;1125,8406;277,5791;0,0000;0,0000;0,0004;0,2238;0,0000;0,0000;0,0000;0,0000;569,8854;26,9227;0,0000;0,0000;65,0640;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
104;0,0000;0,0000;2642,6850;1608,5973;1737,9055;985,9871;36,5718;11,4995;81,8452;117,8866;42,0761;1025,9320;1655,8588;332,6507;621,9060;1060,3846;451,4225;2819,0523;1668,4754;1759,9665;973,8471;5332,0975;1227,4456;2029,4570;398,9275;4612,8610;702,7608;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,1526;323,1677;106,2173;847,1835;456,3043;83,9352;189,7519;1057,6130;280,1306;2131,7602;0,7782;12,0444;198,2884;3324,4603;13038,2491;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;103,7546;0,1903;1168,0929;141,2835;0,0000;0,0000;0,0000;265,8563;6,0348;36,3405;715,3749;167,4124;0,0000;0,0000;0,0001;0,1322;0,0000;0,0000;0,0000;0,0000;418,2708;16,6102;0,0000;0,0000;30,4473;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
105;0,0000;0,0000;1861,1928;1102,4538;1185,2116;649,8247;14,3355;4,5686;33,4652;62,8476;17,0459;667,9997;1120,3706;197,2326;390,5035;585,4595;249,2394;1814,5676;1073,9642;1135,2588;628,1759;3905,9550;791,7585;1302,9543;219,9561;3159,7756;387,4802;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0377;170,7870;59,3227;475,8121;234,0535;44,0888;108,6795;675,7978;171,4805;1583,4879;0,2078;6,0292;128,1514;2573,1057;10890,1976;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;52,1788;0,0541;842,1307;85,8999;0,0000;0,0000;0,0000;147,3461;1,9994;15,6858;436,3816;97,2909;0,0000;0,0000;0,0000;0,0754;0,0000;0,0000;0,0000;0,0000;301,5502;10,0990;0,0000;0,0000;11,8047;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
106;0,0000;0,0000;1255,2331;720,8097;773,5011;407,8313;5,0252;1,6495;11,0315;31,7333;6,3407;415,2059;724,4159;110,3108;232,2410;298,3385;127,0074;1105,4346;654,2590;699,5314;387,0736;2751,4547;487,8711;787,6461;111,0340;2041,5504;195,6003;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0093;82,1151;30,5404;243,7033;107,1923;21,0876;57,6511;416,5638;101,6495;1155,1019;0,0474;2,9251;80,8234;1955,4008;8965,1374;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;23,0850;0,0136;595,2887;51,7215;0,0000;0,0000;0,0000;76,0556;0,5483;6,0174;255,2047;54,4260;0,0000;0,0000;0,0000;0,0414;0,0000;0,0000;0,0000;0,0000;213,1610;6,0807;0,0000;0,0000;3,4659;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
107;0,0000;0,0000;802,7329;445,1699;478,3950;241,3505;1,5544;0,5359;2,4763;15,0922;2,1498;243,9949;443,2621;57,6226;129,5261;138,1307;58,8044;631,6232;373,8305;409,2128;226,4308;1852,7206;285,3955;443,4619;50,3914;1228,1900;88,7707;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0023;34,9030;14,0686;110,6691;42,1759;8,8581;27,5604;247,7651;58,3876;826,7234;0,0000;1,3759;49,6851;1457,4697;7267,3466;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;8,5244;0,0000;412,0523;31,0329;0,0000;0,0000;0,0000;36,1796;0,1171;1,9936;143,3929;29,3877;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;147,5477;3,6484;0,0000;0,0000;0,6371;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
108;0,0000;0,0000;480,7937;256,5011;276,9706;133,0268;0,4180;0,1549;0,4127;6,7177;0,6589;133,9142;253,5357;27,7672;66,9124;56,9085;24,2268;334,6908;198,0890;225,5740;124,8175;1183,9444;157,3211;229,3279;20,0714;676,2373;35,3582;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0006;12,5530;5,5421;42,6841;13,3881;3,0854;11,3957;142,5031;32,5841;579,9849;0,0000;0,6279;29,7333;1064,3129;5795,2002;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;2,3618;0,0000;279,0727;18,6197;0,0000;0,0000;0,0000;15,6164;0,0173;0,5468;77,8876;15,4227;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;99,9304;2,1890;0,0000;0,0000;0,0361;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
109;0,0000;0,0000;265,4654;135,7165;147,7594;67,2210;0,0961;0,0394;0,0000;2,7707;0,1809;67,5763;133,4379;12,1506;31,5165;20,2668;8,6279;162,1175;95,9503;116,1149;64,2502;711,6593;80,9815;107,0052;6,7929;332,7527;11,9665;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0001;3,5532;1,7322;13,0236;3,0512;0,8047;3,8145;79,1793;17,6751;398,4250;0,0000;0,2781;17,2984;760,5676;4541,4144;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,4619;0,0000;184,9021;11,1718;0,0000;0,0000;0,0000;5,9907;0,0013;0,1167;41,1641;7,9324;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;66,2098;1,3134;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
110;0,0000;0,0000;132,3350;64,5837;71,1432;30,5028;0,0000;0,0000;0,0000;1,0402;0,0000;30,7120;63,2952;4,7295;13,2574;5,9777;2,5448;70,4352;41,6875;55,1895;30,5382;397,9358;38,4906;44,0037;1,8679;141,4155;3,2905;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,6882;0,3715;2,7418;0,3747;0,1250;0,9147;42,4030;9,3121;267,7190;0,0000;0,1197;9,7698;531,2131;3493,6420;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0385;0,0000;119,9009;6,7031;0,0000;0,0000;0,0000;1,9847;0,0000;0,0172;21,2624;4,0233;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
111;0,0000;0,0000;57,8882;26,8666;30,0487;12,0816;0,0000;0,0000;0,0000;0,3429;0,0000;12,2198;26,3016;1,5919;4,8414;1,3627;0,5801;26,7449;15,8292;23,8772;13,2121;204,0750;16,6526;15,3429;0,3911;49,3077;0,6891;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;21,9510;4,7795;175,7571;0,0000;0,0501;5,3483;362,1545;2635,3695;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;76,1830;4,0219;0,0000;0,0000;0,0000;0,5443;0,0000;0,0013;10,7920;2,0230;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
112;0,0000;0,0000;21,3234;9,3763;10,6845;4,0088;0,0000;0,0000;0,0000;0,0913;0,0000;4,0854;9,1886;0,4447;1,4732;0,2107;0,0897;8,5490;5,0598;9,2288;5,1066;94,2076;6,4364;4,0401;0,0565;12,9838;0,0995;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;11,0828;2,4072;112,5932;0,0000;0,0204;2,8332;240,6618;1946,9978;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;47,5195;2,4131;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;5,4170;1,0127;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
113;0,0000;0,0000;6,1979;2,5727;2,9972;1,0444;0,0000;0,0000;0,0000;0,0154;0,0000;1,0756;2,5292;0,0967;0,3501;0,0156;0,0067;2,1695;1,2840;3,1067;1,7191;38,1587;2,1667;0,6941;0,0048;2,2306;0,0084;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;5,5414;1,2036;70,2918;0,0000;0,0081;1,4497;155,6550;1407,0369;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;29,1763;1,4479;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;2,7085;0,5064;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
114;0,0000;0,0000;1,2629;0,4931;0,5893;0,1898;0,0000;0,0000;0,0000;0,0000;0,0000;0,1981;0,4873;0,0145;0,0577;0,0000;0,0000;0,3938;0,2331;0,8783;0,4860;13,0701;0,6125;0,0579;0,0002;0,1861;0,0003;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;2,7707;0,6018;42,7047;0,0000;0,0031;0,7151;97,8293;993,3104;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;17,6952;0,8687;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;1,3543;0,2532;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
115;0,0000;0,0000;0,1352;0,0495;0,0609;0,0180;0,0000;0,0000;0,0000;0,0000;0,0000;0,0191;0,0493;0,0011;0,0050;0,0000;0,0000;0,0403;0,0238;0,1971;0,1090;3,5736;0,1374;0,0011;0,0000;0,0035;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;1,3854;0,3009;25,2095;0,0000;0,0012;0,3393;59,6461;684,0551;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;10,6471;0,5212;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,6772;0,1266;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
116;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0006;0,0004;0,0318;0,0176;0,7042;0,0222;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,6927;0,1505;14,4363;0,0000;0,0004;0,1545;35,2129;458,8491;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;6,3883;0,3127;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,3386;0,0633;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
117;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0030;0,0016;0,0793;0,0021;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,3464;0,0753;8,0053;0,0000;0,0000;0,0674;20,0890;299,3109;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;3,8330;0,1876;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,1693;0,0317;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
118;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0001;0,0000;0,0015;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,1732;0,0377;4,2903;0,0000;0,0000;0,0281;11,0512;189,5392;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;2,2998;0,1126;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0847;0,0159;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
119;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0866;0,0189;2,2176;0,0000;0,0000;0,0111;5,8483;116,3030;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;1,3799;0,0676;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0424;0,0080;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
120;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0433;0,0095;0,0000;0,0000;0,0000;0,0000;2,9695;69,0119;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,8279;0,0406;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0212;0,0040;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
